Comments,HateSpeech,Emotion
চাটাচাটি করলে যদি একটু লাভ হয়,nonhate,happy
বুদারপুলা সাকিব।,hate,angry
১২বাতারী মাগীর পোলা সাকিব+বাল+হাসেন।,hate,sad
"এই আকাম গুলা করছে অর বউয়ের যখন পেট বড় হইছিল,,,হালায় যাউরা আছে।",hate,sad
"সোর্স লাগবেনা,, একজন কমেন্ট করছে এটাই যথেষ্ট,, পাগল ছাগলের দল।",hate,sad
তৃতীয় লিঙ্গের মানুষ এর মতো আচরণ করছে।,nonhate,sad
সমস্যা নাই কুবা ছামসুর কাছে বড় ড্রিল মেশিন আছে ছিদ্র বড় করে দিবে।,nonhate,sad
ও একজন থার্ড ক্লাস মহিলা।,hate,angry
ঠাপ খাওয়া শেষ।,hate,sad
ফিউচারের সব চেয়ে বর মাদারবোর্ড হইত সালায়।,hate,sad
মাছি গু ই পছন্দ করে ,nonhate,sad
বেডির অনেক মাল আছে।,nonhate,happy
সাকিব টাকা ছাড়া নাফিসা কামালের সাথে শুয়ে ছিলো।।,nonhate,sad
টাকা ছাড়া সাকিব জীবনেও এরে ঠাপাবে না।,nonhate,sad
ঘরে বিরিয়ানি রেখে বাহিরে আলু বত্তা দিয়ে ভাত খানার মতো কাহিনি,nonhate,sad
"দেশের মানুষ গুলি খেয়ে মরতেছে, আর তিনি ভোগ বিলাশে ব্যাস্ত।",nonhate,sad
নেংটা কে সাহসী বলে ,hate,sad
কাপড় খুললে যদি সাহসী হয় তাহলে পশুরা সবথেকে বেশি সাহসী ,nonhate,sad
বস্তি।,nonhate,sad
আমি চিৎকার করিয়া হাসিতে চাহিয়া করিতে পারিনি চিৎকারহাসতে গিয়ে লুঙ্গী খুলিয়া যাওয়ায় নিজেকে দিয়েছি ধিক্কার!,nonhate,sad
নামটারেই ধর্ষন করে দিলা ,nonhate,angry
ইতি ঠোঁট দুইটা কুত্তার হ্যাডার মতো করে রাখছে কেন!,hate,sad
বস্তি মার্কা সব সমাজ নস্ট করে।,hate,angry
বালের সুন্দরী।,hate,angry
পাদ দেশী বাবু,hate,sad
কি সব ড্রেস পড়ে জঙ্গলে ঘুরে ন্যাংটা থাকলেও পারতো।,hate,sad
হুর-পরী লজ্জায় অপমানে অভিমানে ২০ খাবে!,nonhate,sad
"দেখতে লাগে খবিশের মতো,আবার বলে হুরপরি",hate,sad
চর্বি ওয়ালা হুর পরী।,nonhate,sad
ছি কেমন বাবা মা,hate,sad
এই বয়স থেকেই শিখাচ্ছে কিভাবে কাপড় খুলতে হয়।,nonhate,sad
"ছিঁরে জাক প্লাজূ,উরেঁ জাক লুঙ্গি,তূমি কী হবে আমার জীবন সঙ্গি",nonhate,sad
এই থার্ডক্লাশ মহিলা ক্যাডা।,hate,sad
আমার নু*নু*টা মনে হয় আর থাকলো না,hate,sad
বিয়ের দুইদিন পর যখন টুনটুনি কেটে হাতে ধরিয়ে দিবে তখন বুঝবা এই মেয়ে কি জিনিস।,nonhate,angry
ওয় আসলেই একটা বড় মাপের বোকা*চুদি,hate,sad
তরে চুদি হালা,hate,angry
তোদের ঢং দেখে আমার গায়ের চামড়া জ্বলে যাইতেছে..,nonhate,sad
সাকিব টাকার জন্য তার বউ বাচ্চারেও বেইচা দিতে পারে,nonhate,angry
ডাকাতকে ছাড়া বাকি সবাইরে ডাকাত মনে হইতাছে।,nonhate,sad
ম আকার মা ল বাল,hate,angry
"সিগারেট কিনতে যাচ্ছিলাম, হঠাৎ পোস্টটা চোখে পড়ল তাই এখন মদ কিনতে যাচ্ছি ",nonhate,sad
বাংগির পোলা গে নাকি.?,hate,sad
বালেষ্টার,hate,angry
কাপড় তোলা লুচ্চার বাপের।,hate,sad
"আবাসিক হোটেলের দৃষ্টি আকর্ষণ করছি আপনাদের কর্মী পালিয়ে এসে মানুষের ইমান নষ্ট করতেছে,",hate,sad
"যে বাবা জন্ম দিয়েছে।ঐ বাবা অন্ধ, নতুবা তাকে হত্যা করত।",nonhate,sad
দৌলতদিয়ার দৃষ্টি আকর্ষণ করছি আপনাদের কর্মী পালিয়ে এসেছে নিয়ে যান,hate,sad
